strand_num,strand_set_id,strand_set_num,strand_set,pilfile_path
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_30_55877839/0020_result.pil
s1,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_30_55877839/0020_result.pil
s2,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_30_55877839/0020_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_30_55877839/0020_result.pil
s6,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_30_55877839/0020_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_30_55877839/0020_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_30_55877839/0020_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_50_05286234/0015_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_50_05286234/0015_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_21_50_05286234/0015_result.pil
s4,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_50_05286234/0015_result.pil
s5,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_50_05286234/0015_result.pil
s6,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_50_05286234/0015_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_21_50_05286234/0015_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_24_15539457/0004_result.pil
s1,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_24_15539457/0004_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_24_15539457/0004_result.pil
s6,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_24_15539457/0004_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_24_15539457/0004_result.pil
s4,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_24_15539457/0004_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_24_15539457/0004_result.pil
s1,0230,44,"['a', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_13_38143930/0034_result.pil
s5,3323,251,"['b*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_13_38143930/0034_result.pil
s0,0201,33,"['a', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_13_38143930/0034_result.pil
s2,1312,118,"['b', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_13_38143930/0034_result.pil
s3,2002,130,"['a*', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_13_38143930/0034_result.pil
s4,3202,226,"['b*', 'a*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_13_38143930/0034_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_18_18270479/0005_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_18_18270479/0005_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_18_18270479/0005_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_18_18270479/0005_result.pil
s6,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_18_18270479/0005_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_18_18270479/0005_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_18_18270479/0005_result.pil
s0,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_23_26_16309206/0024_result.pil
s1,3011,197,"['b*', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_26_16309206/0024_result.pil
s2,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_26_16309206/0024_result.pil
s3,1122,90,"['b', 'b', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_26_16309206/0024_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_01_21609261/0035_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_01_21609261/0035_result.pil
s3,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_01_21609261/0035_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_01_21609261/0035_result.pil
s0,1122,90,"['b', 'b', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_43_10474634/0013_result.pil
s1,3300,240,"['b*', 'b*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_43_10474634/0013_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_31_17162751/0036_result.pil
s1,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_31_17162751/0036_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_30_31413229/0032_result.pil
s1,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_30_31413229/0032_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_30_31413229/0032_result.pil
s3,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_30_31413229/0032_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_13_04969644/0031_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_13_04969644/0031_result.pil
s2,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_13_04969644/0031_result.pil
s4,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_13_04969644/0031_result.pil
s5,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_13_04969644/0031_result.pil
s3,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_23_13_04969644/0031_result.pil
s6,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_13_04969644/0031_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_27_54814033/0025_result.pil
s1,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_27_54814033/0025_result.pil
s2,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_27_54814033/0025_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_46_35845584/0015_result.pil
s1,1103,83,"['b', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_46_35845584/0015_result.pil
s4,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_46_35845584/0015_result.pil
s2,2231,173,"['a*', 'a*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_46_35845584/0015_result.pil
s3,2312,182,"['a*', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_46_35845584/0015_result.pil
s5,3120,216,"['b*', 'b', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_46_35845584/0015_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_21_52_17119013/0040_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_52_17119013/0040_result.pil
s2,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_21_52_17119013/0040_result.pil
s4,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_52_17119013/0040_result.pil
s3,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_52_17119013/0040_result.pil
s0,2211,165,"['a*', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_19_58535130/0037_result.pil
s1,3323,251,"['b*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_19_58535130/0037_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_49_50538068/0009_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_21_49_50538068/0009_result.pil
s2,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_21_49_50538068/0009_result.pil
s3,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_21_49_50538068/0009_result.pil
s4,0032,14,"['a', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_21_49_50538068/0009_result.pil
s0,0000,0,"['a', 'a', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_01_04453018/0038_result.pil
s1,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_01_04453018/0038_result.pil
s0,0101,17,"['a', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_21_40_38731792/0006_result.pil
s3,2323,187,"['a*', 'b*', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_21_40_38731792/0006_result.pil
s1,1322,122,"['b', 'b*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_21_40_38731792/0006_result.pil
s2,2002,130,"['a*', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_40_38731792/0006_result.pil
s0,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_08_24533829/0007_result.pil
s1,0300,48,"['a', 'b*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_08_24533829/0007_result.pil
s2,1332,126,"['b', 'b*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_08_24533829/0007_result.pil
s3,2230,172,"['a*', 'a*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_23_08_24533829/0007_result.pil
s5,3310,244,"['b*', 'b*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_08_24533829/0007_result.pil
s4,3020,200,"['b*', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_08_24533829/0007_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_24_47537384/0040_result.pil
s1,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_24_47537384/0040_result.pil
s0,1212,102,"['b', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_44_40170782/0025_result.pil
s1,2222,170,"['a*', 'a*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_44_40170782/0025_result.pil
s2,3030,204,"['b*', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_44_40170782/0025_result.pil
s3,3100,208,"['b*', 'b', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_44_40170782/0025_result.pil
s0,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_32_51232081/0037_result.pil
s1,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_32_51232081/0037_result.pil
s3,0330,60,"['a', 'b*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_32_51232081/0037_result.pil
s2,0310,52,"['a', 'b*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_32_51232081/0037_result.pil
s4,2310,180,"['a*', 'b*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_32_51232081/0037_result.pil
s5,3021,201,"['b*', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_32_51232081/0037_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_21_50_34375538/0032_result.pil
s1,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_21_50_34375538/0032_result.pil
s2,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_21_50_34375538/0032_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_23_54100823/0017_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_23_54100823/0017_result.pil
s2,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_23_54100823/0017_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_23_54100823/0017_result.pil
s3,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_23_54100823/0017_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_23_54100823/0017_result.pil
s0,0110,20,"['a', 'b', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_00_44596367/0023_result.pil
s1,1212,102,"['b', 'a*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_00_44596367/0023_result.pil
s2,1330,124,"['b', 'b*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_00_44596367/0023_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_00_44596367/0023_result.pil
s5,0303,51,"['a', 'b*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_00_44596367/0023_result.pil
s3,1203,99,"['b', 'a*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_00_44596367/0023_result.pil
s0,0201,33,"['a', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_42_42699673/0033_result.pil
s1,3100,208,"['b*', 'b', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_42_42699673/0033_result.pil
s2,3202,226,"['b*', 'a*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_42_42699673/0033_result.pil
s0,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_05_50480568/0009_result.pil
s1,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_05_50480568/0009_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_05_50480568/0009_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_30_56825601/0024_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_30_56825601/0024_result.pil
s2,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_30_56825601/0024_result.pil
s3,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_30_56825601/0024_result.pil
s4,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_22_30_56825601/0024_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_21_48_33847019/0007_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_21_48_33847019/0007_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_21_48_33847019/0007_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_21_48_33847019/0007_result.pil
s2,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_21_48_33847019/0007_result.pil
s5,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_21_48_33847019/0007_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_26_39466570/0033_result.pil
s1,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_26_39466570/0033_result.pil
s2,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_26_39466570/0033_result.pil
s0,1111,85,"['b', 'b', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_54_14244079/0034_result.pil
s1,1123,91,"['b', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_54_14244079/0034_result.pil
s3,2321,185,"['a*', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_54_14244079/0034_result.pil
s4,3301,241,"['b*', 'b*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_54_14244079/0034_result.pil
s2,2200,160,"['a*', 'a*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_22_54_14244079/0034_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_00_47140147/0001_result.pil
s1,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_00_47140147/0001_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_23_00_47140147/0001_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_00_47140147/0001_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_00_47140147/0001_result.pil
s0,1112,86,"['b', 'b', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_32_48070883/0026_result.pil
s1,3303,243,"['b*', 'b*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_32_48070883/0026_result.pil
s2,3320,248,"['b*', 'b*', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_32_48070883/0026_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_29_42373196/0033_result.pil
s1,0003,3,"['a', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_23_29_42373196/0033_result.pil
s2,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_29_42373196/0033_result.pil
s3,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_23_29_42373196/0033_result.pil
s5,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_23_29_42373196/0033_result.pil
s4,0031,13,"['a', 'a', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_29_42373196/0033_result.pil
s0,0033,15,"['a', 'a', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_47_34258346/0019_result.pil
s1,2211,165,"['a*', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_47_34258346/0019_result.pil
s2,2222,170,"['a*', 'a*', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_47_34258346/0019_result.pil
s2,1012,70,"['b', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_37_26633062/0032_result.pil
s3,1032,78,"['b', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_37_26633062/0032_result.pil
s4,2301,177,"['a*', 'b*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_37_26633062/0032_result.pil
s5,3003,195,"['b*', 'a', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_37_26633062/0032_result.pil
s0,0211,37,"['a', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_37_26633062/0032_result.pil
s1,0213,39,"['a', 'a*', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_37_26633062/0032_result.pil
s0,0110,20,"['a', 'b', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_23_18011442/0038_result.pil
s1,2312,182,"['a*', 'b*', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_23_18011442/0038_result.pil
s0,0002,2,"['a', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_25_02833145/0026_result.pil
s1,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_25_02833145/0026_result.pil
s2,0012,6,"['a', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_22_25_02833145/0026_result.pil
s3,0021,9,"['a', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_25_02833145/0026_result.pil
s4,0030,12,"['a', 'a', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_25_02833145/0026_result.pil
s0,0010,4,"['a', 'a', 'b', 'a']",./sim_result_peppercorn_2022-12-19_22_37_15057697/0030_result.pil
s1,0011,5,"['a', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_37_15057697/0030_result.pil
s2,0330,60,"['a', 'b*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_37_15057697/0030_result.pil
s3,1123,91,"['b', 'b', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_37_15057697/0030_result.pil
s4,1201,97,"['b', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_37_15057697/0030_result.pil
s4,3332,254,"['b*', 'b*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_21_27730256/0029_result.pil
s0,0202,34,"['a', 'a*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_21_27730256/0029_result.pil
s1,2002,130,"['a*', 'a', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_21_27730256/0029_result.pil
s2,2200,160,"['a*', 'a*', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_21_27730256/0029_result.pil
s3,1201,97,"['b', 'a*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_23_21_27730256/0029_result.pil
s0,1012,70,"['b', 'a', 'b', 'a*']",./sim_result_peppercorn_2022-12-19_23_09_46795537/0015_result.pil
s1,1100,80,"['b', 'b', 'a', 'a']",./sim_result_peppercorn_2022-12-19_23_09_46795537/0015_result.pil
s2,1232,110,"['b', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_09_46795537/0015_result.pil
s3,2021,137,"['a*', 'a', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_09_46795537/0015_result.pil
s2,0321,57,"['a', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_12_56574585/0016_result.pil
s3,2101,145,"['a*', 'b', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_12_56574585/0016_result.pil
s4,2303,179,"['a*', 'b*', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_12_56574585/0016_result.pil
s5,2321,185,"['a*', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_12_56574585/0016_result.pil
s6,3301,241,"['b*', 'b*', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_12_56574585/0016_result.pil
s0,0130,28,"['a', 'b', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_12_56574585/0016_result.pil
s1,0202,34,"['a', 'a*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_22_12_56574585/0016_result.pil
s0,2032,142,"['a*', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_22_05731716/0012_result.pil
s1,2122,154,"['a*', 'b', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_22_05731716/0012_result.pil
s2,3032,206,"['b*', 'a', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_23_22_05731716/0012_result.pil
s3,3221,233,"['b*', 'a*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_22_05731716/0012_result.pil
s5,3231,237,"['b*', 'a*', 'b*', 'b']",./sim_result_peppercorn_2022-12-19_23_22_05731716/0012_result.pil
s4,3122,218,"['b*', 'b', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_23_22_05731716/0012_result.pil
s1,0311,53,"['a', 'b*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_22_51_35717387/0013_result.pil
s2,1013,71,"['b', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_51_35717387/0013_result.pil
s3,1232,110,"['b', 'a*', 'b*', 'a*']",./sim_result_peppercorn_2022-12-19_22_51_35717387/0013_result.pil
s4,1330,124,"['b', 'b*', 'b*', 'a']",./sim_result_peppercorn_2022-12-19_22_51_35717387/0013_result.pil
s0,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_51_35717387/0013_result.pil
s0,0110,20,"['a', 'b', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_11_24166181/0022_result.pil
s1,0210,36,"['a', 'a*', 'b', 'a']",./sim_result_peppercorn_2022-12-19_23_11_24166181/0022_result.pil
s3,1011,69,"['b', 'a', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_11_24166181/0022_result.pil
s4,1321,121,"['b', 'b*', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_23_11_24166181/0022_result.pil
s5,2202,162,"['a*', 'a*', 'a', 'a*']",./sim_result_peppercorn_2022-12-19_23_11_24166181/0022_result.pil
s2,0211,37,"['a', 'a*', 'b', 'b']",./sim_result_peppercorn_2022-12-19_23_11_24166181/0022_result.pil
s0,0001,1,"['a', 'a', 'a', 'b']",./sim_result_peppercorn_2022-12-19_22_05_28570326/0003_result.pil
s2,0020,8,"['a', 'a', 'a*', 'a']",./sim_result_peppercorn_2022-12-19_22_05_28570326/0003_result.pil
s4,0023,11,"['a', 'a', 'a*', 'b*']",./sim_result_peppercorn_2022-12-19_22_05_28570326/0003_result.pil
s1,0013,7,"['a', 'a', 'b', 'b*']",./sim_result_peppercorn_2022-12-19_22_05_28570326/0003_result.pil
s3,0022,10,"['a', 'a', 'a*', 'a*']",./sim_result_peppercorn_2022-12-19_22_05_28570326/0003_result.pil
s0,1103,83,"['b', 'b', 'a', 'b*']",./sim_result_peppercorn_2022-12-19_22_50_03394492/0039_result.pil
s1,3121,217,"['b*', 'b', 'a*', 'b']",./sim_result_peppercorn_2022-12-19_22_50_03394492/0039_result.pil
s2,3333,255,"['b*', 'b*', 'b*', 'b*']",./sim_result_peppercorn_2022-12-19_22_50_03394492/0039_result.pil
